drugbank_id	actor_id
DB00364	24286-21-3
DB00364	3352-57-6
DB00364	558440-22-5
DB00364	56583-62-1
DB00364	7732-18-5
DB00364	7789-20-0
DB00365	119914-60-2
DB00365	161967-81-3
DB00366	100216-57-7
DB00366	469-21-6
DB00366	562-10-7
DB00366	76157-57-8
DB00366	79953-81-4
DB00366	99007-20-2
DB00367	110541-57-6
DB00367	121714-72-5
DB00367	150200-16-1
DB00367	6533-00-2
DB00367	65394-89-0
DB00367	70208-30-9
DB00367	797-63-7
DB00367	797-64-8
DB00367	8056-51-7
DB00367	88873-29-4
DB00368	108341-18-0
DB00368	138-65-8
DB00368	149-95-1
DB00368	18332-51-9
DB00368	2477-42-1
DB00368	329-56-6
DB00368	3414-63-9
DB00368	3458-94-4
DB00368	4899-05-2
DB00368	51-40-1
DB00368	51-41-2
DB00368	55-27-6
DB00368	69815-49-2
DB00368	71827-07-1
DB00369	113852-37-2
DB00369	120362-37-0
DB00369	149394-66-1
DB00370	61337-67-5
DB00370	61337-87-9
DB00370	61364-37-2
DB00370	680993-85-5
DB00370	85650-52-8
DB00371	51848-48-7
DB00371	57-53-4
DB00371	69453-66-3
DB00371	76404-04-1
DB00371	78393-41-6
DB00371	8056-21-1
DB00371	81246-67-5
DB00371	81424-60-4
DB00372	1179-69-7
DB00372	1420-55-9
DB00372	4627-00-3
DB00372	52239-63-1
DB00373	131628-37-0
DB00373	26839-75-8
DB00373	26839-76-9
DB00373	26839-77-0
DB00373	26921-17-5
DB00373	29023-48-1
DB00373	47148-57-2
DB00373	50929-98-1
DB00373	57073-55-9
DB00373	60469-65-0
DB00373	69267-58-9
DB00373	73788-01-9
DB00373	74335-22-1
DB00373	91524-16-2
DB00374	289480-64-4
DB00374	81846-19-7
DB00375	106-89-8
DB00375	107324-82-3
DB00375	112-57-2
DB00375	26658-42-4
DB00375	30580-35-9
DB00375	37296-80-3
DB00375	50925-79-6
DB00375	51594-55-9
DB00375	56227-39-5
DB00375	58379-33-2
DB00375	67843-74-7
DB00375	67953-55-3
DB00375	6806-86-6
DB00375	68298-71-5
DB00375	68412-10-2
DB00375	68412-45-3
DB00375	68412-46-4
DB00375	68424-12-4
DB00375	68442-89-7
DB00375	68585-02-4
DB00375	68784-17-8
DB00375	68815-65-6
DB00375	68877-18-9
DB00375	68958-39-4
DB00375	70321-87-8
DB00375	70776-96-4
DB00375	71799-54-7
DB00375	72089-03-3
DB00375	72175-30-5
DB00375	84145-05-1
DB00375	84145-09-5
DB00375	84145-58-4
DB00375	84145-84-6
DB00375	84145-86-8
DB00375	84176-58-9
DB00375	84195-95-9
DB00375	84501-55-3
DB00375	84501-56-4
DB00375	84501-59-7
DB00375	84501-60-0
DB00375	84501-61-1
DB00375	84501-62-2
DB00375	84604-72-8
DB00375	85085-85-4
DB00375	85137-07-1
DB00375	85391-22-6
DB00375	94089-20-0
DB00375	94135-63-4
DB00375	94135-65-6
DB00375	94135-66-7
DB00375	94349-32-3
DB00375	94713-30-1
DB00375	96317-90-7
DB00376	144-11-6
DB00376	30953-85-6
DB00376	30953-86-7
DB00376	35783-05-2
DB00376	52-49-3
DB00376	58947-95-8
DB00376	79173-11-8
DB00377	135729-56-5
DB00377	135729-61-2
DB00377	135729-62-3
DB00378	1162-56-7
DB00378	152-62-5
DB00379	31828-71-4
DB00379	5370-01-4
DB00379	94991-72-7
DB00379	94991-73-8
DB00380	149003-01-0
DB00380	21416-67-1
DB00380	21416-87-5
DB00380	24584-09-6
DB00380	24613-06-7
DB00381	88150-42-9
DB00382	1684-40-8
DB00382	321-64-2
DB00383	125-52-0
DB00383	125-53-1
DB00384	130007-53-3
DB00384	14124-50-6
DB00384	396-01-0
DB00384	61356-20-5
DB00384	63764-56-7
DB00384	75934-75-7
DB00384	75945-58-3
DB00385	136816-53-0
DB00385	56124-62-0
DB00387	107661-03-0
DB00387	1508-76-5
DB00387	30953-82-3
DB00387	30953-83-4
DB00387	30953-84-5
DB00387	37335-54-9
DB00387	77-37-2
DB00387	81827-35-2
DB00388	120806-32-8
DB00388	13998-27-1
DB00388	1416-03-1
DB00388	1477-63-0
DB00388	154-86-9
DB00388	17162-39-9
DB00388	20368-45-0
DB00388	50741-76-9
DB00388	51004-30-9
DB00388	532-38-7
DB00388	58660-10-9
DB00388	59-42-7
DB00388	61-76-7
DB00388	614-03-9
DB00388	63550-80-1
DB00388	66510-07-4
DB00388	78393-43-8
DB00388	79329-85-4
DB00388	83097-12-5
DB00388	87453-66-5
DB00388	939-38-8
DB00388	93963-54-3
DB00389	22232-54-8
DB00390	11000-95-6
DB00390	11003-65-9
DB00390	20830-75-5
DB00390	61216-25-9
DB00391	15676-16-1
DB00391	23672-07-3
DB00391	23694-14-6
DB00391	53803-79-5
DB00391	54289-23-5
DB00391	55247-89-7
DB00391	72306-56-0
DB00391	72306-57-1
DB00391	72306-58-2
DB00391	76403-98-0
DB00392	1094-08-2
DB00392	42957-54-0
DB00392	522-00-9
DB00393	66085-59-4
DB00393	77940-92-2
DB00393	77940-93-3
DB00394	34135-07-4
DB00394	5534-09-8
DB00394	93686-59-0
DB00395	78-44-4
DB00396	13117-24-3
DB00396	1783-95-5
DB00396	257630-50-5
DB00396	2755-10-4
DB00396	57-83-0
DB00396	8000-03-1
DB00397	100208-43-3
DB00397	1130-06-9
DB00397	134-60-1
DB00397	138331-08-5
DB00397	14838-15-4
DB00397	15130-78-6
DB00397	154-41-6
DB00397	16960-27-3
DB00397	2153-98-2
DB00397	3198-15-0
DB00397	36393-56-3
DB00397	37577-07-4
DB00397	37577-28-9
DB00397	40626-29-7
DB00397	48115-38-4
DB00397	492-39-7
DB00397	492-41-1
DB00397	50808-49-6
DB00397	51005-27-7
DB00397	51442-15-0
DB00397	53643-20-2
DB00397	56343-96-5
DB00397	58653-46-6
DB00397	58660-10-9
DB00397	67244-90-0
DB00397	68123-43-3
DB00397	72050-93-2
DB00397	7587-43-1
DB00397	77306-14-0
DB00397	79191-48-3
DB00397	79329-85-4
DB00397	80123-74-6
DB00397	87453-66-5
DB00397	90326-84-4
DB00397	93804-93-4
DB00398	284461-73-0
DB00398	475207-59-1
DB00399	118072-93-8
DB00399	165800-06-6
DB00399	165800-07-7
DB00400	126-07-8
DB00400	78739-00-1
DB00401	63675-72-9
DB00402	138680-07-6
DB00402	138729-47-2
DB00402	43200-80-2
DB00403	17650-98-5
DB00404	28981-97-7
DB00405	102282-22-4
DB00405	132-21-8
DB00405	156428-33-0
DB00405	2391-03-9
DB00405	32865-01-3
DB00405	86-22-6
DB00405	980-71-2
DB00406	23355-47-7
DB00406	35919-71-2
DB00406	39389-84-9
DB00406	548-62-9
DB00406	64070-98-0
DB00406	65113-55-5
DB00406	65138-69-4
DB00406	65294-17-9
DB00406	67939-65-5
DB00406	67953-39-3
DB00406	68400-26-0
DB00406	72927-78-7
DB00406	72939-51-6
DB00408	1977-10-2
DB00408	27833-64-3
DB00408	54810-23-0
DB00408	56563-01-0
DB00409	117591-79-4
DB00409	73220-04-9
DB00409	80125-14-0
DB00409	82935-24-8
DB00410	104486-81-9
DB00410	115074-43-6
DB00410	12650-69-0
DB00411	113962-65-5
DB00411	13981-43-6
DB00411	13981-72-1
DB00411	14158-34-0
DB00411	15585-26-9
DB00411	16887-00-6
DB00411	2260-51-7
DB00411	28099-10-7
DB00411	462-58-8
DB00411	51-83-2
DB00411	7647-01-0
DB00411	7698-05-7
DB00411	95931-01-4
DB00412	122320-73-4
DB00412	155141-29-0
DB00412	622402-70-4
DB00413	104632-25-9
DB00413	104632-26-0
DB00413	191217-81-9
DB00414	8054-32-8
DB00414	968-81-0
DB00415	119229-01-5
DB00415	23248-88-6
DB00415	23277-71-6
DB00415	24840-26-4
DB00415	33276-75-4
DB00415	33604-21-6
DB00415	34205-43-1
DB00415	37203-95-5
DB00415	51004-51-4
DB00415	62713-27-3
DB00415	69-52-3
DB00415	69-53-4
DB00415	7177-48-2
DB00415	80042-41-7
DB00415	8067-85-4
DB00415	94935-63-4
DB00416	10034-85-2
DB00416	14104-45-1
DB00416	14158-30-6
DB00416	14158-31-7
DB00416	14158-32-8
DB00416	142733-60-6
DB00416	14391-72-1
DB00416	14683-16-0
DB00416	14834-67-4
DB00416	14834-68-5
DB00416	14914-02-4
DB00416	14914-27-3
DB00416	14914-30-8
DB00416	15046-84-1
DB00416	15480-34-9
DB00416	15715-08-9
DB00416	15755-17-6
DB00416	16240-52-1
DB00416	17144-19-3
DB00416	20461-54-5
DB00416	33335-58-9
DB00416	5096-67-3
DB00416	5152-30-7
DB00416	64710-68-5
DB00416	69239-56-1
DB00416	7601-55-0
DB00416	76786-17-9
DB00417	1098-87-9
DB00417	130030-60-3
DB00417	132-98-9
DB00417	147-48-8
DB00417	23248-89-7
DB00417	4599-60-4
DB00417	5928-84-7
DB00417	63690-57-3
DB00417	6591-72-6
DB00417	87-08-1
DB00418	20224-45-7
DB00418	22328-94-5
DB00418	29071-21-4
DB00418	309-43-3
DB00418	51165-36-7
DB00418	51165-37-8
DB00418	61112-40-1
DB00418	74890-32-7
DB00418	76-73-3
DB00418	8065-05-2
DB00418	93962-56-2
DB00419	134282-77-2
DB00419	72599-27-0
DB00420	1508-27-6
DB00420	15421-37-1
DB00420	53-60-1
DB00420	58-40-2
DB00420	6147-99-5
DB00420	7009-67-8
DB00421	496916-40-6
DB00421	52-01-7
DB00422	113-45-1
DB00422	19262-68-1
DB00422	20748-11-2
DB00422	23655-65-4
DB00422	298-59-9
DB00422	40431-64-9
DB00422	52703-69-2
DB00422	52760-39-1
DB00423	145308-03-8
DB00423	3967-43-9
DB00423	532-03-6
DB00423	8058-35-3
DB00424	101-31-5
DB00424	13269-35-7
DB00424	17108-73-5
DB00424	1976-91-6
DB00424	2472-17-5
DB00424	300-40-3
DB00424	306-03-6
DB00424	33952-38-4
DB00424	51-55-8
DB00424	55-48-1
DB00424	55840-97-6
DB00424	5908-95-2
DB00424	5908-99-6
DB00424	5934-50-9
DB00424	620-61-1
DB00424	6415-90-3
DB00424	67008-30-4
DB00424	6835-16-1
DB00424	73791-47-6
DB00424	7459-97-4
DB00424	79568-96-0
DB00424	8017-25-2
DB00424	8058-01-3
DB00424	85150-36-3
DB00424	93857-25-1
DB00424	93940-85-3
DB00425	82626-48-0
DB00425	959605-90-4
DB00425	99294-93-6
DB00426	104227-87-4
DB00427	486-12-4
DB00427	550-70-9
DB00427	6138-79-0
DB00427	8054-27-1
DB00427	94042-78-1
DB00428	18883-66-4
DB00429	108195-86-4
DB00429	35700-23-3
DB00429	58551-69-2
DB00429	59286-19-0
DB00429	77-86-1
DB00430	70797-11-4
DB00430	74849-93-7
DB00430	95984-77-3
DB00431	20437-97-2
DB00431	25897-48-7
DB00431	319-84-6
DB00431	319-85-7
DB00431	319-86-8
DB00431	39284-22-5
DB00431	58-89-9
DB00431	608-73-1
DB00431	6108-10-7
DB00431	6108-11-8
DB00431	6108-12-9
DB00431	6108-13-0
DB00432	70-00-8
DB00432	7057-42-3
DB00433	1257-78-9
DB00433	3111-70-4
DB00433	3450-05-3
DB00433	51888-09-6
DB00433	53073-28-2
DB00433	58-38-8
DB00433	84-02-6
DB00433	88021-18-5
DB00434	129-03-3
DB00434	41354-29-4
DB00434	969-33-5
DB00436	130007-53-3
DB00436	73-48-3
DB00436	74335-22-1
DB00436	83952-37-8
DB00437	138230-25-8
DB00437	17795-21-0
DB00437	180749-08-0
DB00437	184856-42-6
DB00437	89247-62-1
DB00438	72558-82-8
DB00438	73547-61-2
DB00438	78439-06-2
DB00439	143201-11-0
DB00439	145599-86-6
DB00440	117385-88-3
DB00440	23256-42-0
DB00440	39295-60-8
DB00440	39469-68-6
DB00440	39474-58-3
DB00440	50933-06-7
DB00440	51404-58-1
DB00440	54242-77-2
DB00440	54242-79-4
DB00440	56585-33-2
DB00440	57197-43-0
DB00440	60834-30-2
DB00440	61498-94-0
DB00440	63749-94-0
DB00440	69449-07-6
DB00440	738-70-5
DB00440	79735-35-6
DB00440	8064-90-2
DB00440	94232-27-6
DB00440	94232-28-7
DB00441	103882-84-4
DB00441	122111-03-9
DB00441	95058-81-4
DB00442	142217-69-4
DB00442	209216-23-9
DB00443	1249-18-9
DB00443	137098-19-2
DB00443	23495-06-9
DB00443	378-44-9
DB00443	50-02-2
DB00443	96686-64-5
DB00444	23362-13-2
DB00444	29767-20-2
DB00444	53956-10-8
DB00445	111266-55-8
DB00445	23214-92-8
DB00445	56390-09-1
DB00445	56420-45-2
DB00445	57819-79-1
DB00446	100311-08-8
DB00446	118573-58-3
DB00446	13171-08-9
DB00446	137731-90-9
DB00446	2787-09-9
DB00446	31342-36-6
DB00446	56-75-7
DB00446	579-51-1
DB00446	7384-89-6
DB00446	7387-98-6
DB00446	76270-08-1
DB00446	8076-02-6
DB00446	81391-23-3
DB00447	121961-22-6
DB00447	76470-66-1
DB00448	103577-45-3
DB00448	138530-94-6
DB00448	138530-95-7
DB00448	209852-74-4
DB00448	934294-22-1
DB00449	52365-63-6
DB00449	64019-93-8
DB00450	37317-13-8
DB00450	548-73-2
DB00450	8067-59-2
DB00451	137-53-1
DB00451	1491-91-4
DB00451	24486-40-6
DB00451	25416-65-3
DB00451	300-30-1
DB00451	39388-33-5
DB00451	50809-32-0
DB00451	51-48-9
DB00451	51-49-0
DB00451	55-03-8
DB00451	6106-07-6
DB00451	7019-69-4
DB00451	7054-08-2
DB00451	7488-70-2
DB00451	8065-29-0
DB00451	80945-46-6
DB00451	85101-00-4
DB00452	11025-81-3
DB00452	119-04-0
DB00452	124847-89-8
DB00452	1405-10-3
DB00452	1405-12-5
DB00452	25389-98-4
DB00452	25389-99-5
DB00452	28002-70-2
DB00452	4146-30-9
DB00452	63121-20-0
DB00452	66-86-4
DB00452	77536-65-3
DB00452	78232-16-3
DB00452	78666-15-6
DB00452	8058-05-7
DB00453	1181-54-0
DB00454	2793-00-2
DB00454	50-13-5
DB00454	55989-09-8
DB00454	57-42-1
DB00455	132316-36-0
DB00455	156098-07-6
DB00455	79794-75-5
DB00456	11048-05-8
DB00456	153-61-7
DB00456	58-71-9
DB00457	19216-56-9
DB00457	19237-84-4
DB00457	82294-76-6
DB00457	84057-89-6
DB00458	113-52-0
DB00458	50-49-7
DB00458	63918-77-4
DB00459	54757-46-9
DB00459	55079-83-9
DB00459	69427-46-9
DB00461	42924-53-8
DB00462	10035-10-6
DB00462	13265-10-6
DB00462	13536-59-9
DB00462	1420-31-1
DB00462	14331-90-9
DB00462	14336-94-8
DB00462	14380-59-7
DB00462	14391-61-8
DB00462	14686-69-2
DB00462	14687-62-8
DB00462	14809-47-3
DB00462	155-41-9
DB00462	15720-26-0
DB00462	15765-38-5
DB00462	15765-39-6
DB00462	16759-25-4
DB00462	16868-00-1
DB00462	18067-13-5
DB00462	24959-67-9
DB00462	52692-73-6
DB00462	82824-08-6
DB00463	35107-70-1
DB00463	50-11-3
DB00464	117875-77-1
DB00464	1191-50-0
DB00464	13419-37-9
DB00464	25446-91-7
DB00464	4492-78-8
DB00464	4754-44-3
DB00464	52304-21-9
DB00464	52562-37-5
DB00464	52886-14-3
DB00464	533-41-5
DB00464	64346-02-7
DB00464	65104-61-2
DB00464	65104-62-3
DB00464	93859-02-0
DB00465	66635-83-4
DB00465	66635-92-5
DB00465	66635-93-6
DB00465	74103-06-3
DB00465	74103-07-4
DB00466	124-87-8
DB00466	17617-45-7
DB00466	21416-53-5
DB00467	74011-58-8
DB00467	75167-06-5
DB00467	84294-96-2
DB00468	11010-73-4
DB00468	12239-42-8
DB00468	130-95-0
DB00468	1407-83-6
DB00468	56-54-2
DB00468	572-59-8
DB00468	572-60-1
DB00470	1363-19-5
DB00470	17766-02-8
DB00470	1972-08-3
DB00470	308064-99-5
DB00470	6087-73-6
DB00470	6465-30-1
DB00471	151767-02-1
DB00471	158966-92-8
DB00472	250603-12-4
DB00472	52341-67-0
DB00472	54910-89-3
DB00472	56296-78-7
DB00472	57226-07-0
DB00472	59333-67-4
DB00473	532-76-3
DB00473	532-77-4
DB00474	115621-33-5
DB00474	151-83-7
DB00474	22151-68-4
DB00474	309-36-4
DB00475	438-41-5
DB00475	58-25-3
DB00476	116539-58-3
DB00476	116539-59-4
DB00476	136434-34-9
DB00477	16639-82-0
DB00477	34468-21-8
DB00477	50-53-3
DB00477	58901-20-5
DB00477	69-09-0
DB00477	71735-13-2
DB00477	74195-64-5
DB00477	8064-83-3
DB00477	81424-60-4
DB00477	82497-96-9
DB00477	82678-17-9
DB00477	82678-18-0
DB00477	82678-19-1
DB00477	82678-20-4
DB00478	13392-28-4
DB00478	1501-84-4
DB00479	108914-65-4
DB00479	37357-52-1
DB00479	37517-28-5
DB00479	39831-55-5
DB00480	191732-72-6
DB00480	443912-14-9
DB00481	82640-04-8
DB00481	84449-90-1
DB00482	169590-42-5
DB00482	184007-95-2
DB00482	544686-20-6
DB00482	544686-21-7
DB00483	10034-85-2
DB00483	14104-45-1
DB00483	14158-30-6
DB00483	14158-31-7
DB00483	14158-32-8
DB00483	142733-60-6
DB00483	14391-72-1
DB00483	14683-16-0
DB00483	14834-67-4
DB00483	14834-68-5
DB00483	14914-02-4
DB00483	14914-27-3
DB00483	14914-30-8
DB00483	15046-84-1
DB00483	15480-34-9
DB00483	15715-08-9
DB00483	15755-17-6
DB00483	17144-19-3
DB00483	20461-54-5
DB00483	64710-68-5
DB00483	65-29-2
DB00483	69239-56-1
DB00483	7006-17-9
DB00484	109826-56-4
DB00484	59803-98-4
DB00484	79570-19-7
DB00485	13412-64-1
DB00485	3116-76-5
DB00485	343-55-5
DB00485	37368-26-6
DB00485	51004-51-4
DB00486	51022-71-0
DB00486	56469-15-9
DB00486	56496-90-3
DB00487	70458-92-3
DB00487	70458-95-6
DB00488	645-05-6
DB00488	65886-69-3
DB00489	27948-47-6
DB00489	3930-20-9
DB00489	4549-94-4
DB00489	90053-53-5
DB00489	959-24-0
DB00490	33386-08-2
DB00490	36505-84-7
DB00491	72432-03-2
DB00492	134845-41-3
DB00492	88889-14-9
DB00492	98048-97-6
DB00493	127627-69-4
DB00493	60846-21-1
DB00493	63527-52-6
DB00493	63527-53-7
DB00493	64485-93-4
DB00494	116314-67-1
DB00494	130929-57-6
DB00495	30516-87-1
DB00495	73971-82-1
DB00496	133099-04-4
DB00496	133099-07-7
DB00497	124-90-3
DB00497	25333-72-6
DB00497	330988-72-2
DB00497	64336-55-6
DB00497	64336-56-7
DB00497	701907-98-4
DB00497	76-42-6
DB00498	83-12-5
DB00499	13311-84-7
DB00499	337962-98-8
DB00500	26171-23-3
DB00500	35711-34-3
DB00500	64490-92-2
DB00501	115586-22-6
DB00501	2984-61-4
DB00501	51481-61-9
DB00501	71989-90-7
DB00501	73785-35-0
DB00502	52-86-8
DB00502	78837-97-5
DB00502	8058-57-9
DB00503	155213-67-5
DB00503	369372-47-4
DB00504	152-02-3
DB00504	5822-43-5
DB00504	63732-40-1
DB00504	6814-59-1
DB00504	71-82-9
DB00505	125-99-5
DB00505	4310-35-4
DB00505	60-49-1
DB00505	67603-56-9
DB00505	67603-57-0
DB00505	67603-58-1
DB00505	67603-59-2
DB00505	67635-58-9
DB00507	55981-09-4
DB00508	1098-60-8
DB00508	146-54-3
DB00509	137-53-1
DB00509	1491-91-4
DB00509	24486-40-6
DB00509	25416-65-3
DB00509	300-30-1
DB00509	39388-33-5
DB00509	50809-32-0
DB00509	51-48-9
DB00509	51-49-0
DB00509	55-03-8
DB00509	6106-07-6
DB00509	7019-69-4
DB00509	7054-08-2
DB00509	7488-70-2
DB00509	8065-29-0
DB00509	80945-46-6
DB00509	85101-00-4
DB00511	1111-39-3
DB00512	1404-90-6
DB00512	1404-93-9
DB00512	64685-75-2
DB00513	1319-82-0
DB00513	4321-58-8
DB00513	60-32-2
DB00513	67939-73-5
DB00513	68443-51-6
DB00513	71215-68-4
DB00513	7234-49-3
DB00514	125-68-8
DB00514	125-69-9
DB00514	125-70-2
DB00514	125-71-3
DB00514	18609-21-7
DB00514	510-53-2
DB00514	6031-86-3
DB00514	634202-74-7
DB00514	6700-34-1
DB00514	72101-06-5
DB00515	113962-65-5
DB00515	13981-43-6
DB00515	13981-72-1
DB00515	14158-34-0
DB00515	14913-33-8
DB00515	15585-26-9
DB00515	15663-27-1
DB00515	16887-00-6
DB00515	17655-31-1
DB00515	22541-31-7
DB00515	26035-31-4
DB00515	7647-01-0
DB00515	7698-05-7
DB00516	10043-07-9
DB00516	10279-57-9
DB00516	105269-70-3
DB00516	107497-59-6
DB00516	112945-52-5
DB00516	119573-97-6
DB00516	122304-48-7
DB00516	12414-70-9
DB00516	1317-95-9
DB00516	1340-69-8
DB00516	13587-54-7
DB00516	13670-17-2
DB00516	13968-08-6
DB00516	13968-48-4
DB00516	13982-43-9
DB00516	14280-30-9
DB00516	14314-42-2
DB00516	14337-01-0
DB00516	14464-46-1
DB00516	14797-71-8
DB00516	14808-60-7
DB00516	14940-63-7
DB00516	14940-65-9
DB00516	156428-50-1
DB00516	15723-40-7
DB00516	17679-64-0
DB00516	17778-80-2
DB00516	24286-21-3
DB00516	3352-57-6
DB00516	558440-22-5
DB00516	56583-62-1
DB00516	7631-86-9
DB00516	7732-18-5
DB00516	7789-20-0
DB00516	92283-58-4
DB00516	98253-25-9
DB00516	99439-28-8
DB00517	10035-10-6
DB00517	13536-59-9
DB00517	14331-90-9
DB00517	14336-94-8
DB00517	14380-59-7
DB00517	14391-61-8
DB00517	14686-69-2
DB00517	14687-62-8
DB00517	14809-47-3
DB00517	15720-26-0
DB00517	15765-38-5
DB00517	15765-39-6
DB00517	16759-25-4
DB00517	24959-67-9
DB00517	6917-98-2
DB00517	70642-90-9
DB00517	78891-89-1
DB00517	80-50-2
DB00518	54965-21-8
DB00519	80828-32-6
DB00519	80876-01-3
DB00519	87679-37-6
DB00520	162808-62-0
DB00520	179463-17-3
DB00521	51781-06-7
DB00521	51781-21-6
DB00522	37106-97-1
DB00522	41748-47-4
DB00523	13497-05-7
DB00523	187175-63-9
DB00523	263878-34-8
DB00523	302-79-4
DB00523	337954-93-5
DB00523	4759-48-2
DB00523	5300-03-8
DB00523	5352-74-9
DB00523	66052-75-3
DB00523	70544-96-6
DB00523	70572-94-0
DB00523	77096-84-5
DB00523	97950-17-9
DB00524	17560-51-9
DB00525	2398-96-1
DB00526	144-62-7
DB00526	2065-73-8
DB00526	22541-31-7
DB00526	338-70-5
DB00526	61758-77-8
DB00526	61825-94-3
DB00526	63121-00-6
DB00527	61-12-1
DB00527	75975-62-1
DB00527	8058-05-7
DB00527	85-79-0
DB00528	100427-26-7
DB00528	132866-11-6
DB00529	34156-56-4
DB00529	4428-95-9
DB00529	63585-09-1
DB00530	183319-69-9
DB00530	183321-74-6
DB00531	50-18-0
DB00531	55836-73-2
DB00531	59720-09-1
DB00531	59720-10-4
DB00531	60007-95-6
DB00531	60007-96-7
DB00531	60030-72-0
DB00531	6055-19-2
DB00531	84809-44-9
DB00531	84809-45-0
DB00532	50-12-4
DB00532	70989-04-7
DB00532	71140-51-7
DB00532	72027-60-2
DB00533	162011-90-7
DB00534	10375-56-1
DB00534	113962-65-5
DB00534	13981-43-6
DB00534	13981-72-1
DB00534	14158-34-0
DB00534	15585-26-9
DB00534	16887-00-6
DB00534	22542-11-6
DB00534	23100-72-3
DB00534	7647-01-0
DB00534	7698-05-7
DB00535	91832-40-5
DB00536	113-00-8
DB00536	25215-10-5
DB00537	85721-33-1
DB00538	129009-83-2
DB00538	22541-19-1
DB00539	89778-26-7
DB00539	89778-27-8
DB00540	37025-22-2
DB00540	66555-51-9
DB00540	72-69-5
DB00540	894-71-3
DB00541	113803-47-7
DB00541	123354-96-1
DB00541	2068-78-2
DB00541	28379-27-3
DB00541	57-22-7
DB00542	357437-90-2
DB00542	858669-53-1
DB00542	86541-74-4
DB00542	86541-75-5
DB00543	14028-44-5
DB00544	1004-03-1
DB00545	101-26-8
DB00545	155-97-5
DB00545	4685-03-4
DB00545	7681-22-3
DB00546	37115-32-5
DB00546	57938-82-6
DB00547	382-67-2
DB00548	123-99-9
DB00548	26776-28-3
DB00549	107753-78-6
DB00551	546-88-3
DB00552	53910-25-1
DB00553	12692-94-3
DB00553	298-81-7
DB00554	36322-90-4
DB00554	94122-97-1
DB00555	84057-84-1
DB00556	218599-63-4
DB00556	76-19-7
DB00557	10246-75-0
DB00557	1244-76-4
DB00557	14729-22-7
DB00557	2192-20-3
DB00557	61112-40-1
DB00557	68-88-2
DB00557	79084-79-0
DB00557	93804-87-6
DB00558	139110-80-8
DB00559	147536-97-8
DB00559	157212-55-0
DB00560	220620-09-7
DB00561	113-07-5
DB00561	309-29-5
DB00561	7081-53-0
DB00561	77257-32-0
DB00562	91-33-8
DB00563	432545-63-6
DB00563	51865-79-3
DB00563	59-05-2
DB00563	60388-53-6
DB00563	82334-40-5
DB00564	132183-78-9
DB00564	298-46-4
DB00564	85756-57-6
DB00565	226090-63-7
DB00565	3198-32-1
DB00565	64228-79-1
DB00565	64228-80-4
DB00565	64228-81-5
DB00565	64493-21-6
DB00565	96946-42-8
DB00565	98-11-3
DB00566	10008-75-0
DB00566	133-94-8
DB00566	1986-66-9
DB00566	2418-14-6
DB00566	304-55-2
DB00566	65438-08-6
DB00566	71799-86-5
DB00567	105879-42-3
DB00567	119290-51-6
DB00567	14101-75-8
DB00567	15686-71-2
DB00567	23325-78-2
DB00567	38932-40-0
DB00567	53950-14-4
DB00567	57683-74-6
DB00567	65454-17-3
DB00567	66905-57-5
DB00567	79806-18-1
DB00567	90509-95-8
DB00568	16699-20-0
DB00568	298-57-7
DB00568	60763-49-7
DB00568	7002-58-6
DB00568	79121-49-6
DB00569	104993-28-4
DB00569	114870-03-0
DB00569	17341-25-2
DB00570	143-67-9
DB00570	15228-71-4
DB00570	18556-44-0
DB00570	865-21-4
DB00571	13013-17-7
DB00571	13071-11-9
DB00571	138230-23-6
DB00571	138656-55-0
DB00571	146874-86-4
DB00571	27066-98-4
DB00571	318-98-9
DB00571	4199-09-1
DB00571	4199-10-4
DB00571	5051-22-9
DB00571	525-66-6
DB00571	69136-73-8
DB00571	83952-37-8
DB00571	93982-03-7
